dt,AverageTemperature,AverageTemperatureUncertainty,Country
1864-01-01,20.212,0.8340000000000001,Africa
1864-02-01,21.801,1.253,Africa
1864-03-01,23.412,0.89,Africa
1864-04-01,24.369,0.932,Africa
1864-05-01,25.396,0.847,Africa
1864-06-01,25.614,0.991,Africa
1864-07-01,25.189,0.83,Africa
1864-08-01,24.958,0.909,Africa
1864-09-01,25.097,0.954,Africa
1864-10-01,24.664,0.7909999999999999,Africa
1864-11-01,22.754,1.045,Africa
1864-12-01,20.303,0.973,Africa
1865-01-01,21.558000000000003,1.089,Africa
1865-02-01,21.548000000000002,1.246,Africa
1865-03-01,23.06,1.041,Africa
1865-04-01,24.037,1.125,Africa
1865-05-01,25.27,1.095,Africa
1865-06-01,25.603,0.904,Africa
1865-07-01,25.072000000000006,0.8809999999999999,Africa
1865-08-01,25.248,0.8740000000000001,Africa
1865-09-01,25.308000000000003,0.894,Africa
1865-10-01,24.845,0.979,Africa
1865-11-01,23.176,1.054,Africa
1865-12-01,20.521,1.202,Africa
1866-01-01,21.232,1.104,Africa
1866-02-01,21.649,1.219,Africa
1866-03-01,23.396,1.101,Africa
1866-04-01,24.66,1.025,Africa
1866-05-01,25.421999999999997,1.042,Africa
1866-06-01,24.748,0.8859999999999999,Africa
1866-07-01,25.315,1.048,Africa
1866-08-01,24.956999999999997,0.977,Africa
1866-09-01,25.171,0.92,Africa
1866-10-01,24.209,0.998,Africa
1866-11-01,23.045,1.017,Africa
1866-12-01,,,Africa
1867-01-01,21.158,1.286,Africa
1867-02-01,21.811,1.177,Africa
1867-03-01,23.905,1.113,Africa
1867-04-01,25.075,1.13,Africa
1867-05-01,25.213,0.962,Africa
1867-06-01,25.455,0.922,Africa
1867-07-01,25.018,0.959,Africa
1867-08-01,25.125999999999998,0.995,Africa
1867-09-01,25.428,0.936,Africa
1867-10-01,24.901999999999997,0.997,Africa
1867-11-01,23.939,1.529,Africa
1867-12-01,21.326,1.501,Africa
1868-01-01,20.465,1.092,Africa
1868-02-01,21.037,1.351,Africa
1868-03-01,23.084,1.092,Africa
1868-04-01,24.468000000000004,1.182,Africa
1868-05-01,25.616999999999997,1.098,Africa
1868-06-01,25.026,0.8909999999999999,Africa
1868-07-01,25.159,0.8390000000000001,Africa
1868-08-01,25.31,0.87,Africa
1868-09-01,25.161,0.851,Africa
1868-10-01,24.898000000000003,0.963,Africa
1868-11-01,22.074,1.048,Africa
1868-12-01,20.875,1.073,Africa
1869-01-01,20.706,1.265,Africa
1869-02-01,22.718000000000004,1.31,Africa
1869-03-01,23.208,1.119,Africa
1869-04-01,24.484,1.19,Africa
1869-05-01,25.584,0.929,Africa
1869-06-01,25.735,0.968,Africa
1869-07-01,25.177,0.863,Africa
1869-08-01,25.381,0.873,Africa
1869-09-01,25.911,0.836,Africa
1869-10-01,24.638,0.932,Africa
1869-11-01,22.734,0.941,Africa
1869-12-01,20.367,1.11,Africa
1870-01-01,20.574,1.127,Africa
1870-02-01,21.487,1.29,Africa
1870-03-01,23.459,1.122,Africa
1870-04-01,24.238000000000003,0.981,Africa
1870-05-01,25.502,0.987,Africa
1870-06-01,25.724,0.992,Africa
1870-07-01,25.388,0.917,Africa
1870-08-01,25.133000000000003,0.825,Africa
1870-09-01,25.63,0.852,Africa
1870-10-01,24.639000000000006,0.996,Africa
1870-11-01,22.771,1.109,Africa
1870-12-01,20.258,1.137,Africa
1871-01-01,19.878,1.151,Africa
1871-02-01,20.921,1.4069999999999998,Africa
1871-03-01,23.269,1.199,Africa
1871-04-01,25.12,1.009,Africa
1871-05-01,25.398000000000003,0.992,Africa
1871-06-01,25.17,0.895,Africa
1871-07-01,25.089,0.908,Africa
1871-08-01,25.272,0.9,Africa
1871-09-01,25.371,0.898,Africa
1871-10-01,24.963,0.959,Africa
1871-11-01,22.271,0.988,Africa
1871-12-01,20.851,1.004,Africa
1872-01-01,20.213,1.412,Africa
1872-02-01,21.625,1.294,Africa
1872-03-01,23.726999999999997,1.104,Africa
1872-04-01,24.524,1.3,Africa
1872-05-01,25.551,1.083,Africa
1872-06-01,25.197,0.951,Africa
1872-07-01,25.083,0.992,Africa
1872-08-01,25.295,0.987,Africa
1872-09-01,25.455,0.91,Africa
1872-10-01,24.764000000000006,0.982,Africa
1872-11-01,22.404,0.997,Africa
1872-12-01,20.236,1.516,Africa
1873-01-01,20.503,1.225,Africa
1873-02-01,22.165,1.216,Africa
1873-03-01,23.406999999999996,0.913,Africa
1873-04-01,24.515,1.13,Africa
1873-05-01,25.52,0.863,Africa
1873-06-01,25.558000000000003,0.7609999999999999,Africa
1873-07-01,25.185,0.805,Africa
1873-08-01,25.276,0.742,Africa
1873-09-01,25.147,0.877,Africa
1873-10-01,24.644,0.8270000000000001,Africa
1873-11-01,22.848000000000006,0.961,Africa
1873-12-01,21.374000000000002,0.946,Africa
1874-01-01,20.934,1.1840000000000002,Africa
1874-02-01,21.914,0.991,Africa
1874-03-01,22.721999999999998,1.008,Africa
1874-04-01,24.736,0.826,Africa
1874-05-01,25.313000000000002,0.826,Africa
1874-06-01,25.416999999999998,0.958,Africa
1874-07-01,24.816999999999997,0.763,Africa
1874-08-01,25.017,0.726,Africa
1874-09-01,25.573,0.726,Africa
1874-10-01,24.72,0.83,Africa
1874-11-01,22.771,0.8740000000000001,Africa
1874-12-01,20.792,0.8140000000000001,Africa
1875-01-01,19.965999999999998,0.838,Africa
1875-02-01,21.575,0.902,Africa
1875-03-01,23.151,0.833,Africa
1875-04-01,24.185,0.804,Africa
1875-05-01,25.118000000000002,0.6709999999999999,Africa
1875-06-01,24.973000000000003,0.8740000000000001,Africa
1875-07-01,24.891,0.72,Africa
1875-08-01,24.94,0.638,Africa
1875-09-01,25.016,0.6509999999999999,Africa
1875-10-01,24.16,0.617,Africa
1875-11-01,21.97,0.7929999999999999,Africa
1875-12-01,20.486,0.7609999999999999,Africa
1876-01-01,20.279,0.818,Africa
1876-02-01,21.564,0.703,Africa
1876-03-01,23.271,1.027,Africa
1876-04-01,24.594,0.976,Africa
1876-05-01,25.049,0.705,Africa
1876-06-01,24.956999999999997,0.831,Africa
1876-07-01,24.820999999999998,0.7140000000000001,Africa
1876-08-01,24.853,0.698,Africa
1876-09-01,25.289,0.722,Africa
1876-10-01,24.616999999999997,0.69,Africa
1876-11-01,22.666,0.737,Africa
1876-12-01,20.204,0.949,Africa
1877-01-01,20.519,0.924,Africa
1877-02-01,21.868000000000002,0.965,Africa
1877-03-01,23.846,0.8059999999999999,Africa
1877-04-01,24.871,0.925,Africa
1877-05-01,25.535,0.6890000000000001,Africa
1877-06-01,25.391,1.212,Africa
1877-07-01,25.468000000000004,0.642,Africa
1877-08-01,25.513,0.728,Africa
1877-09-01,25.791,0.743,Africa
1877-10-01,24.824,0.741,Africa
1877-11-01,23.145000000000003,0.892,Africa
1877-12-01,20.566,1.479,Africa
1878-01-01,20.24,0.934,Africa
1878-02-01,22.226,1.0,Africa
1878-03-01,24.509,1.014,Africa
1878-04-01,25.443,0.865,Africa
1878-05-01,25.581999999999997,0.684,Africa
1878-06-01,26.016,0.838,Africa
1878-07-01,25.284,0.8690000000000001,Africa
1878-08-01,25.581,0.7070000000000001,Africa
1878-09-01,25.417,0.725,Africa
1878-10-01,24.829,0.644,Africa
1878-11-01,23.511000000000006,0.6990000000000001,Africa
1878-12-01,21.288,0.872,Africa
1879-01-01,20.66,0.76,Africa
1879-02-01,22.109,0.8490000000000001,Africa
1879-03-01,23.113000000000003,0.7509999999999999,Africa
1879-04-01,24.33,0.8140000000000001,Africa
1879-05-01,24.955,0.917,Africa
1879-06-01,25.354,0.7709999999999999,Africa
1879-07-01,24.511000000000006,0.901,Africa
1879-08-01,24.537,0.88,Africa
1879-09-01,25.052,0.7659999999999999,Africa
1879-10-01,24.572000000000006,0.835,Africa
1879-11-01,22.83,0.748,Africa
1879-12-01,20.386,0.916,Africa
1880-01-01,19.886,0.884,Africa
1880-02-01,21.358,0.6629999999999999,Africa
1880-03-01,22.891,0.843,Africa
1880-04-01,24.011999999999997,0.652,Africa
1880-05-01,25.161,0.706,Africa
1880-06-01,24.948,0.759,Africa
1880-07-01,25.086,0.644,Africa
1880-08-01,25.185,0.736,Africa
1880-09-01,25.401,0.642,Africa
1880-10-01,24.671999999999997,0.703,Africa
1880-11-01,23.055000000000003,1.454,Africa
1880-12-01,20.829,0.727,Africa
1881-01-01,21.531,0.759,Africa
1881-02-01,22.148000000000003,0.711,Africa
1881-03-01,24.101,0.6859999999999999,Africa
1881-04-01,25.12,0.628,Africa
1881-05-01,25.22,0.664,Africa
1881-06-01,24.878,0.758,Africa
1881-07-01,24.961,0.6970000000000001,Africa
1881-08-01,25.014,0.752,Africa
1881-09-01,25.731,0.6559999999999999,Africa
1881-10-01,24.839,0.67,Africa
1881-11-01,22.573,0.757,Africa
1881-12-01,21.019000000000002,0.868,Africa
1882-01-01,21.105999999999998,0.804,Africa
1882-02-01,22.183000000000003,0.7709999999999999,Africa
1882-03-01,23.255,0.7829999999999999,Africa
1882-04-01,24.305999999999997,0.633,Africa
1882-05-01,25.288,0.6779999999999999,Africa
1882-06-01,24.838,0.63,Africa
1882-07-01,24.540000000000006,0.599,Africa
1882-08-01,24.875999999999998,0.626,Africa
1882-09-01,25.269000000000002,0.617,Africa
1882-10-01,24.331999999999997,0.639,Africa
1882-11-01,22.361,0.745,Africa
1882-12-01,20.232,0.721,Africa
1883-01-01,20.253,0.737,Africa
1883-02-01,21.411,0.99,Africa
1883-03-01,23.604,0.767,Africa
1883-04-01,24.655,0.7120000000000001,Africa
1883-05-01,25.158,0.634,Africa
1883-06-01,25.296,0.67,Africa
1883-07-01,24.928,0.6709999999999999,Africa
1883-08-01,24.711,0.682,Africa
1883-09-01,25.406,0.68,Africa
1883-10-01,24.43,0.631,Africa
1883-11-01,22.340999999999998,0.6609999999999999,Africa
1883-12-01,20.739,0.7929999999999999,Africa
1884-01-01,20.141,0.716,Africa
1884-02-01,21.783,0.6729999999999999,Africa
1884-03-01,22.695,0.742,Africa
1884-04-01,24.281,0.644,Africa
1884-05-01,24.504,0.66,Africa
1884-06-01,24.656999999999996,0.705,Africa
1884-07-01,24.39,0.731,Africa
1884-08-01,25.035,0.655,Africa
1884-09-01,24.925,0.6890000000000001,Africa
1884-10-01,24.013,0.7070000000000001,Africa
1884-11-01,22.253,0.674,Africa
1884-12-01,20.769000000000002,0.878,Africa
1885-01-01,19.84,0.807,Africa
1885-02-01,21.926,0.795,Africa
1885-03-01,23.233,0.7240000000000001,Africa
1885-04-01,23.909000000000002,0.7,Africa
1885-05-01,25.323,0.7170000000000001,Africa
1885-06-01,24.881999999999998,0.636,Africa
1885-07-01,24.919,0.6579999999999999,Africa
1885-08-01,25.273000000000003,0.648,Africa
1885-09-01,24.994,0.6609999999999999,Africa
1885-10-01,24.243,0.654,Africa
1885-11-01,22.346,0.716,Africa
1885-12-01,21.036,0.7140000000000001,Africa
1886-01-01,19.963,0.851,Africa
1886-02-01,21.356,0.8029999999999999,Africa
1886-03-01,23.371,0.603,Africa
1886-04-01,24.397,0.5920000000000001,Africa
1886-05-01,25.113000000000003,0.72,Africa
1886-06-01,25.271,0.598,Africa
1886-07-01,25.015,0.665,Africa
1886-08-01,24.823,0.552,Africa
1886-09-01,25.109,0.5579999999999999,Africa
1886-10-01,24.473000000000006,0.738,Africa
1886-11-01,22.26,0.715,Africa
1886-12-01,20.432000000000002,0.835,Africa
1887-01-01,19.667,0.914,Africa
1887-02-01,21.336,0.942,Africa
1887-03-01,23.203000000000003,0.6809999999999999,Africa
1887-04-01,24.334,0.594,Africa
1887-05-01,25.276999999999997,0.652,Africa
1887-06-01,24.676,0.63,Africa
1887-07-01,24.561999999999998,0.599,Africa
1887-08-01,24.570999999999998,0.583,Africa
1887-09-01,25.371,0.591,Africa
1887-10-01,24.500999999999998,0.603,Africa
1887-11-01,22.697000000000006,0.708,Africa
1887-12-01,20.735,0.6970000000000001,Africa
1888-01-01,20.274,0.922,Africa
1888-02-01,21.371,0.828,Africa
1888-03-01,23.346999999999998,0.685,Africa
1888-04-01,24.625999999999998,0.693,Africa
1888-05-01,24.648000000000003,0.586,Africa
1888-06-01,24.752,0.626,Africa
1888-07-01,24.853,0.649,Africa
1888-08-01,24.655,0.598,Africa
1888-09-01,25.07,0.605,Africa
1888-10-01,24.612,0.555,Africa
1888-11-01,22.746,0.573,Africa
1888-12-01,20.697,0.589,Africa
1889-01-01,20.215,0.71,Africa
1889-02-01,22.327,0.5820000000000001,Africa
1889-03-01,23.746,0.67,Africa
1889-04-01,24.8,0.532,Africa
1889-05-01,25.552,0.524,Africa
1889-06-01,25.266,0.499,Africa
1889-07-01,25.16,0.578,Africa
1889-08-01,25.154,0.623,Africa
1889-09-01,25.138,0.5579999999999999,Africa
1889-10-01,24.449,0.519,Africa
1889-11-01,22.268,0.735,Africa
1889-12-01,20.531999999999996,0.831,Africa
1890-01-01,20.206,0.64,Africa
1890-02-01,21.736,0.74,Africa
1890-03-01,22.826999999999998,0.999,Africa
1890-04-01,24.135,0.7140000000000001,Africa
1890-05-01,24.718000000000004,0.5529999999999999,Africa
1890-06-01,24.66,0.617,Africa
1890-07-01,24.733,0.603,Africa
1890-08-01,24.595,0.5489999999999999,Africa
1890-09-01,24.958000000000002,0.5539999999999999,Africa
1890-10-01,24.135,0.495,Africa
1890-11-01,22.136999999999997,0.535,Africa
1890-12-01,20.382,0.667,Africa
1891-01-01,19.85,0.7390000000000001,Africa
1891-02-01,21.016,0.71,Africa
1891-03-01,23.349,0.491,Africa
1891-04-01,24.773000000000003,0.547,Africa
1891-05-01,25.066,0.491,Africa
1891-06-01,24.799,0.516,Africa
1891-07-01,25.008000000000006,0.503,Africa
1891-08-01,24.773000000000003,0.476,Africa
1891-09-01,25.326,0.55,Africa
1891-10-01,24.386000000000006,0.496,Africa
1891-11-01,22.555000000000003,0.629,Africa
1891-12-01,20.841,0.5529999999999999,Africa
1892-01-01,20.598000000000003,0.594,Africa
1892-02-01,22.04,0.524,Africa
1892-03-01,23.791999999999998,0.746,Africa
1892-04-01,24.464000000000002,0.465,Africa
1892-05-01,24.83,0.453,Africa
1892-06-01,25.23,0.418,Africa
1892-07-01,24.671000000000006,0.435,Africa
1892-08-01,24.793000000000003,0.482,Africa
1892-09-01,25.196,0.425,Africa
1892-10-01,24.756,0.496,Africa
1892-11-01,22.539,0.615,Africa
1892-12-01,20.87,0.841,Africa
1893-01-01,20.037,0.547,Africa
1893-02-01,21.234,0.4920000000000001,Africa
1893-03-01,23.434,0.466,Africa
1893-04-01,24.215999999999998,0.416,Africa
1893-05-01,25.281999999999996,0.516,Africa
1893-06-01,25.031999999999996,0.583,Africa
1893-07-01,25.159,0.501,Africa
1893-08-01,24.994,0.464,Africa
1893-09-01,25.501,0.454,Africa
1893-10-01,24.546999999999997,0.498,Africa
1893-11-01,23.178,0.56,Africa
1893-12-01,20.779,0.601,Africa
1894-01-01,20.332,0.5579999999999999,Africa
1894-02-01,21.898000000000003,0.735,Africa
1894-03-01,23.537,0.667,Africa
1894-04-01,24.090999999999998,0.5760000000000001,Africa
1894-05-01,25.261999999999997,0.454,Africa
1894-06-01,24.962,0.441,Africa
1894-07-01,24.645,0.413,Africa
1894-08-01,24.785,0.441,Africa
1894-09-01,25.501,0.431,Africa
1894-10-01,25.026,0.501,Africa
1894-11-01,22.804,0.614,Africa
1894-12-01,20.631,0.482,Africa
1895-01-01,20.262,0.622,Africa
1895-02-01,22.278000000000002,0.611,Africa
1895-03-01,23.563000000000002,0.505,Africa
1895-04-01,25.039,0.471,Africa
1895-05-01,25.447,0.46,Africa
1895-06-01,24.886999999999997,0.401,Africa
1895-07-01,24.859,0.454,Africa
1895-08-01,25.048,0.43,Africa
1895-09-01,24.965,0.43,Africa
1895-10-01,25.055,0.423,Africa
1895-11-01,23.44,0.508,Africa
1895-12-01,21.238000000000003,0.595,Africa
1896-01-01,20.791999999999998,0.569,Africa
1896-02-01,21.981,0.5329999999999999,Africa
1896-03-01,23.351,0.594,Africa
1896-04-01,24.475,0.5770000000000001,Africa
1896-05-01,25.084,0.4370000000000001,Africa
1896-06-01,25.288,0.445,Africa
1896-07-01,25.055,0.455,Africa
1896-08-01,24.993,0.443,Africa
1896-09-01,25.596,0.434,Africa
1896-10-01,24.71,0.5329999999999999,Africa
1896-11-01,22.555000000000003,0.507,Africa
1896-12-01,20.915,0.482,Africa
1897-01-01,20.462,0.691,Africa
1897-02-01,21.681,0.581,Africa
1897-03-01,23.779,0.5579999999999999,Africa
1897-04-01,24.952,0.532,Africa
1897-05-01,25.768,0.486,Africa
1897-06-01,25.265,0.585,Africa
1897-07-01,25.449,0.535,Africa
1897-08-01,25.62,0.449,Africa
1897-09-01,25.687,0.423,Africa
1897-10-01,25.156,0.542,Africa
1897-11-01,22.938,0.735,Africa
1897-12-01,20.713,0.5529999999999999,Africa
1898-01-01,20.85,0.816,Africa
1898-02-01,21.357,0.616,Africa
1898-03-01,23.641,0.47,Africa
1898-04-01,24.994,0.54,Africa
1898-05-01,25.656999999999996,0.453,Africa
1898-06-01,25.576,0.459,Africa
1898-07-01,25.008000000000006,0.408,Africa
1898-08-01,24.739,0.435,Africa
1898-09-01,25.178,0.487,Africa
1898-10-01,24.631999999999998,0.516,Africa
1898-11-01,23.004,0.456,Africa
1898-12-01,20.774,0.784,Africa
1899-01-01,20.784000000000002,0.5589999999999999,Africa
1899-02-01,21.927,0.51,Africa
1899-03-01,23.465,0.505,Africa
1899-04-01,24.831,0.552,Africa
1899-05-01,25.392,0.534,Africa
1899-06-01,24.905,0.487,Africa
1899-07-01,25.201,0.544,Africa
1899-08-01,25.535999999999998,0.512,Africa
1899-09-01,26.159000000000002,0.58,Africa
1899-10-01,25.135,0.4970000000000001,Africa
1899-11-01,23.156,0.51,Africa
1899-12-01,20.924,0.488,Africa
1900-01-01,20.29,0.5920000000000001,Africa
1900-02-01,22.493000000000002,0.5539999999999999,Africa
1900-03-01,24.41,0.49,Africa
1900-04-01,25.246,0.451,Africa
1900-05-01,25.638,0.463,Africa
1900-06-01,25.111,0.514,Africa
1900-07-01,24.754,0.466,Africa
1900-08-01,25.326,0.4370000000000001,Africa
1900-09-01,25.605,0.465,Africa
1900-10-01,25.02,0.414,Africa
1900-11-01,22.989,0.471,Africa
1900-12-01,21.016,0.474,Africa
1901-01-01,20.989,0.479,Africa
1901-02-01,22.594,0.579,Africa
1901-03-01,24.053,0.344,Africa
1901-04-01,25.204,0.387,Africa
1901-05-01,25.428,0.332,Africa
1901-06-01,25.39,0.402,Africa
1901-07-01,25.289,0.35100000000000003,Africa
1901-08-01,25.585,0.438,Africa
1901-09-01,25.8,0.424,Africa
1901-10-01,24.587,0.39,Africa
1901-11-01,23.096999999999998,0.581,Africa
1901-12-01,20.961,0.486,Africa
1902-01-01,20.339,0.659,Africa
1902-02-01,22.615,0.528,Africa
1902-03-01,23.769,0.479,Africa
1902-04-01,25.257,0.47,Africa
1902-05-01,25.739,0.4370000000000001,Africa
1902-06-01,25.548,0.414,Africa
1902-07-01,25.381999999999998,0.394,Africa
1902-08-01,25.693,0.412,Africa
1902-09-01,25.498,0.404,Africa
1902-10-01,24.099,0.452,Africa
1902-11-01,22.447000000000006,0.354,Africa
1902-12-01,20.437,0.655,Africa
1903-01-01,20.746,0.528,Africa
1903-02-01,21.749000000000002,0.627,Africa
1903-03-01,23.612,0.362,Africa
1903-04-01,24.896,0.333,Africa
1903-05-01,25.565,0.413,Africa
1903-06-01,25.031,0.421,Africa
1903-07-01,24.765,0.502,Africa
1903-08-01,25.125,0.469,Africa
1903-09-01,25.107,0.485,Africa
1903-10-01,24.522,0.531,Africa
1903-11-01,22.329,0.484,Africa
1903-12-01,20.76,0.4,Africa
1904-01-01,20.095,0.62,Africa
1904-02-01,21.263,0.456,Africa
1904-03-01,22.695,0.39,Africa
1904-04-01,23.941999999999997,0.292,Africa
1904-05-01,24.861,0.297,Africa
1904-06-01,25.061,0.32,Africa
1904-07-01,24.639000000000006,0.335,Africa
1904-08-01,24.962,0.487,Africa
1904-09-01,25.191,0.39,Africa
1904-10-01,24.237,0.29100000000000004,Africa
1904-11-01,22.703000000000007,0.322,Africa
1904-12-01,20.312,0.334,Africa
1905-01-01,20.32,0.5479999999999999,Africa
1905-02-01,20.976,0.484,Africa
1905-03-01,23.038,0.282,Africa
1905-04-01,24.794,0.4320000000000001,Africa
1905-05-01,25.15,0.36,Africa
1905-06-01,25.195999999999998,0.341,Africa
1905-07-01,24.855,0.34600000000000003,Africa
1905-08-01,25.159000000000002,0.285,Africa
1905-09-01,25.665,0.27,Africa
1905-10-01,25.034,0.27,Africa
1905-11-01,23.364,0.38,Africa
1905-12-01,20.965,0.371,Africa
1906-01-01,21.073,0.433,Africa
1906-02-01,21.6,0.454,Africa
1906-03-01,23.346999999999998,0.306,Africa
1906-04-01,24.553,0.416,Africa
1906-05-01,25.275,0.353,Africa
1906-06-01,24.986,0.385,Africa
1906-07-01,24.69,0.335,Africa
1906-08-01,24.616,0.311,Africa
1906-09-01,25.309,0.33,Africa
1906-10-01,24.509,0.328,Africa
1906-11-01,22.823,0.26,Africa
1906-12-01,20.861,0.6609999999999999,Africa
1907-01-01,20.433,0.448,Africa
1907-02-01,21.219,0.366,Africa
1907-03-01,22.943,0.274,Africa
1907-04-01,24.144000000000002,0.267,Africa
1907-05-01,24.851999999999997,0.219,Africa
1907-06-01,24.772,0.32299999999999995,Africa
1907-07-01,24.684,0.313,Africa
1907-08-01,24.609,0.312,Africa
1907-09-01,25.114,0.265,Africa
1907-10-01,24.566999999999997,0.28,Africa
1907-11-01,22.594,0.313,Africa
1907-12-01,20.588,0.307,Africa
1908-01-01,20.683000000000003,0.455,Africa
1908-02-01,21.478,0.569,Africa
1908-03-01,23.394,0.401,Africa
1908-04-01,24.433000000000003,0.4370000000000001,Africa
1908-05-01,25.478,0.375,Africa
1908-06-01,25.396,0.371,Africa
1908-07-01,24.851000000000006,0.324,Africa
1908-08-01,25.049,0.306,Africa
1908-09-01,25.542,0.281,Africa
1908-10-01,24.533,0.276,Africa
1908-11-01,22.508000000000006,0.343,Africa
1908-12-01,20.634,0.417,Africa
1909-01-01,20.16,0.445,Africa
1909-02-01,22.015,0.41,Africa
1909-03-01,24.024,0.309,Africa
1909-04-01,24.08,0.43,Africa
1909-05-01,25.166,0.287,Africa
1909-06-01,24.909,0.297,Africa
1909-07-01,24.646,0.276,Africa
1909-08-01,24.87,0.28800000000000003,Africa
1909-09-01,25.446,0.267,Africa
1909-10-01,24.590999999999998,0.348,Africa
1909-11-01,23.403,0.27,Africa
1909-12-01,21.077,0.318,Africa
1910-01-01,20.317999999999998,0.469,Africa
1910-02-01,21.783,0.422,Africa
1910-03-01,22.979,0.326,Africa
1910-04-01,24.671,0.447,Africa
1910-05-01,25.165,0.405,Africa
1910-06-01,25.127,0.354,Africa
1910-07-01,25.017000000000003,0.325,Africa
1910-08-01,25.089,0.263,Africa
1910-09-01,25.303,0.28600000000000003,Africa
1910-10-01,24.479000000000006,0.278,Africa
1910-11-01,22.59,0.345,Africa
1910-12-01,20.834,0.621,Africa
1911-01-01,20.417,0.373,Africa
1911-02-01,21.46,0.405,Africa
1911-03-01,23.048,0.303,Africa
1911-04-01,24.455,0.246,Africa
1911-05-01,24.766,0.365,Africa
1911-06-01,24.863000000000003,0.375,Africa
1911-07-01,24.618,0.277,Africa
1911-08-01,24.941999999999997,0.353,Africa
1911-09-01,25.323,0.341,Africa
1911-10-01,25.016,0.284,Africa
1911-11-01,22.884,0.353,Africa
1911-12-01,21.31,0.463,Africa
1912-01-01,21.037,0.516,Africa
1912-02-01,22.435,0.324,Africa
1912-03-01,23.651,0.318,Africa
1912-04-01,24.941999999999997,0.32,Africa
1912-05-01,25.928,0.215,Africa
1912-06-01,25.397,0.313,Africa
1912-07-01,25.133000000000006,0.229,Africa
1912-08-01,25.162,0.254,Africa
1912-09-01,25.097,0.35700000000000004,Africa
1912-10-01,24.438,0.29100000000000004,Africa
1912-11-01,22.918000000000006,0.282,Africa
1912-12-01,20.581999999999997,0.245,Africa
1913-01-01,21.087,0.299,Africa
1913-02-01,22.052,0.341,Africa
1913-03-01,22.842,0.277,Africa
1913-04-01,24.788,0.247,Africa
1913-05-01,25.519000000000002,0.278,Africa
1913-06-01,25.465,0.338,Africa
1913-07-01,25.573,0.274,Africa
1913-08-01,25.868,0.279,Africa
1913-09-01,25.964000000000002,0.293,Africa
1913-10-01,24.991999999999997,0.321,Africa
1913-11-01,22.676,0.388,Africa
1913-12-01,20.941,0.28300000000000003,Africa
1914-01-01,21.795,0.5710000000000001,Africa
1914-02-01,22.191999999999997,0.399,Africa
1914-03-01,23.930999999999997,0.335,Africa
1914-04-01,24.871,0.29100000000000004,Africa
1914-05-01,26.086,0.263,Africa
